Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
38,2.0,0.0,0.0,111.0,2.0,78.0,1018.0,0.1,46.0,0.0,0.0,180.25327110290527,,,,,,,,,,,,,,,,,,,,,4.406551999942745,1.121669386294067,6.348959332922581,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2.0,0.0,0.0,147.0,3.0,36.0,1054.0,0.1,22.5,0.0,0.0,184.11516094207764,,,,,,,,,,,,,,,,,,,,,3.985048439658521,1.5701720073825927,6.824109944053701,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2.0,0.0,0.0,167.0,4.0,20.0,1074.0,0.1,9.5,0.0,0.0,186.37884211540222,,,,,,,,,,,,,,,,,,,,,2.7323876013916784,0.966066779798279,3.7994185907282696,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2.0,0.0,0.0,187.0,5.0,20.0,1094.0,0.1,12.0,0.0,0.0,188.679096698761,,,,,,,,,,,,,,,,,,,,,3.139116067311678,1.4605947935281876,5.767202270728269,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2.0,0.0,0.0,210.0,6.0,23.0,1117.0,0.1,13.5,0.0,0.0,191.27357172966003,,,,,,,,,,,,,,,,,,,,,3.2403225299266,1.4190550229890908,5.884181065860775,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2.0,0.0,0.0,231.0,7.0,21.0,1138.0,0.1,13.0,0.0,0.0,193.60013127326965,,,,,,,,,,,,,,,,,,,,,3.29183060879455,1.5723791986750626,6.075137998240877,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,0.0,256.0,8.0,25.0,1163.0,0.1,16.5,0.0,0.0,196.3225028514862,,,,,,,,,,,,,,,,,,,,,3.7393074128281016,1.83611051981497,6.820864877990309,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2.0,0.0,0.0,282.0,9.0,26.0,1189.0,0.1,18.5,0.0,0.0,199.2794005870819,,,,,,,,,,,,,,,,,,,,,4.126487398523657,2.089475162952198,7.264152010080311,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,0.0,302.0,10.0,20.0,1209.0,0.1,12.5,0.0,0.0,201.78807473182678,,,,,,,,,,,,,,,,,,,,,3.262308651401279,1.588448432674826,6.03106822912827,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.0,0.0,0.0,324.0,11.0,22.0,1231.0,0.1,10.5,0.0,0.0,204.4737513065338,,,,,,,,,,,,,,,,,,,,,2.8384735986524685,0.9786193038565166,3.882269756659972,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,0.0,350.0,12.0,26.0,1257.0,0.1,14.0,0.0,0.0,207.40361166000366,,,,,,,,,,,,,,,,,,,,,3.2112927018252404,1.184519350421839,5.140452957522275,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.0,0.0,0.0,380.0,13.0,30.0,1287.0,0.1,19.0,0.0,0.0,210.81515312194824,,,,,,,,,,,,,,,,,,,,,3.8467030158180164,1.652809444939723,6.6527235834906255,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,0.0,403.0,14.0,23.0,1310.0,0.1,16.0,0.0,0.0,213.5096230506897,,,,,,,,,,,,,,,,,,,,,3.854748193350152,1.9760046844549883,6.9226433191549335,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.0,0.0,0.0,443.0,15.0,40.0,1350.0,0.1,23.5,0.0,0.0,218.01811242103577,,,,,,,,,,,,,,,,,,,,,4.1227072133686224,1.6093978262051647,6.718630069840878,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.0,0.0,0.0,474.0,16.0,31.0,1381.0,0.1,18.0,0.0,0.0,221.409663438797,,,,,,,,,,,,,,,,,,,,,3.6006422407039604,1.3655202952478152,5.947328079262998,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.0,0.0,0.0,498.0,17.0,24.0,1405.0,0.1,15.0,0.0,0.0,224.15344405174255,,,,,,,,,,,,,,,,,,,,,3.4987655807920226,1.6195353785108932,6.357896600360247,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,3.0,0.0,0.0,0.0,0.0,32.0,1437.0,0.1,22.0,0.0,0.0,260.54666113853455,,,,,,,,,0.42635566,0.04249562,0.4932672,0.38191703,,,,,8.804079,4.6823907,16.651459,1.26143,4.3894463581453245,1.9823180138418097,6.979104068904743,0.5,2.8416328,0.0,2.8416328,2.8416328,6.70323335622736e-18,0.999999991275326,3.4526674148843273,-2.8874380611536763,3.956456,1.1698219,6.5745254,1.8964751,0.45992598,0.0382457,0.5179215,0.41215265,-0.0051644724,0.008277117,0.003743478,-0.018654164,3.8866207589421373,1.6132830003141825,7.2869949191897625,0.5,0.005291385,0.0,0.005291385,0.005291385,1.003895,0.104140386,1.6279807,0.47480407,1.0014942,0.08798344,1.2,0.8
55,3.0,0.0,0.0,18.0,1.0,18.0,1455.0,0.1,10.0,0.0,0.0,268.27992272377014,,,,,,,,,,,,,,,,,,,,,2.8299989487369124,1.2187298819629566,5.019631031415638,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,3.0,0.0,0.0,39.0,2.0,21.0,1476.0,0.1,12.5,0.0,0.0,270.85161662101746,,,,,,,,,,,,,,,,,,,,,3.174504338233026,1.4470803172609759,5.811272039840877,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,3.0,0.0,0.0,101.0,3.0,62.0,1538.0,0.1,37.0,0.0,0.0,277.3407766819,,,,,,,,,,,,,,,,,,,,,4.239196568780862,1.3261522728024058,7.051107345390475,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,3.0,0.0,0.0,125.0,4.0,24.0,1562.0,0.1,15.0,0.0,0.0,280.0319652557373,,,,,,,,,,,,,,,,,,,,,3.4846798952371394,1.6381611612245945,6.410281381349482,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,3.0,0.0,0.0,145.0,5.0,20.0,1582.0,0.1,13.5,0.0,0.0,282.3363435268402,,,,,,,,,,,,,,,,,,,,,3.5381184625191127,1.8268140314558,6.4676080707052295,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,3.0,0.0,0.0,163.0,6.0,18.0,1600.0,0.1,8.5,0.0,0.0,284.5094265937805,,,,,,,,,,,,,,,,,,,,,2.6113802820702454,0.9464312970672741,3.692431031415637,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.0,0.0,0.0,220.0,7.0,57.0,1657.0,0.1,41.0,0.0,0.0,290.43203258514404,,,,,,,,,,,,,,,,,,,,,5.181449590891335,1.7985070987833396,7.684712960044935,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3.0,0.0,0.0,262.0,8.0,42.0,1699.0,0.1,30.0,0.0,0.0,295.1710078716278,,,,,,,,,,,,,,,,,,,,,5.014183698664047,1.6557200871664137,7.246251428177018,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.0,0.0,0.0,292.0,9.0,30.0,1729.0,0.1,18.5,0.0,0.0,298.64151072502136,,,,,,,,,,,,,,,,,,,,,3.6906367269583606,1.6281237677263698,6.732577199057208,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
